지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전운량(10분위)
106,동해,2024-03-06 10:00,3.9,,3.4,84,0,,9
106,동해,2024-03-06 11:00,4.4,,2.5,76,0,,9
106,동해,2024-03-06 12:00,4.1,0,1.8,75,0,,10
106,동해,2024-03-06 13:00,4.2,,3.1,70,0,,10
106,동해,2024-03-06 14:00,4.3,,3.2,69,0,,10
106,동해,2024-03-06 15:00,4.1,,2.8,68,0,,10
106,동해,2024-03-06 16:00,3.7,,2.8,71,0,,10
106,동해,2024-03-06 17:00,3.7,,1.9,74,0,,10
106,동해,2024-03-06 18:00,3.3,,1.5,75,0,,9
106,동해,2024-03-06 19:00,3.4,,1.7,75,0,,9
106,동해,2024-03-06 20:00,3.6,,1.6,72,,,9
106,동해,2024-03-06 21:00,3.7,,1.2,70,,,9
106,동해,2024-03-06 22:00,3.5,,.7,73,,,9
106,동해,2024-03-06 23:00,3.1,,.7,81,,,10
106,동해,2024-03-07 00:00,3,,.8,81,,,10
106,동해,2024-03-07 01:00,2.9,,.7,84,,,9
106,동해,2024-03-07 02:00,2.9,,.8,85,,,9
106,동해,2024-03-07 03:00,2.8,,.9,84,,,9
106,동해,2024-03-07 04:00,2.8,,1.2,84,,,9
106,동해,2024-03-07 05:00,2.8,,1.1,84,,,10
106,동해,2024-03-07 06:00,2.8,0,.7,86,,,10
106,동해,2024-03-07 07:00,2.7,,1.5,88,0,,9
106,동해,2024-03-07 08:00,3.2,,1.6,87,0,,9
106,동해,2024-03-07 09:00,4.2,0,.7,79,0,,10
106,동해,2024-03-07 10:00,4.1,,2,81,0,,9
106,동해,2024-03-07 11:00,4.7,,.8,74,0,,9
106,동해,2024-03-07 12:00,5,0,1.7,71,0,,10
106,동해,2024-03-07 13:00,4.9,,1.9,70,0,,9
106,동해,2024-03-07 14:00,5,,2.8,77,0,,10
106,동해,2024-03-07 15:00,5.9,0,1,74,.2,,8
106,동해,2024-03-07 16:00,6,,1,79,.2,,8
106,동해,2024-03-07 17:00,5.4,,.3,79,.2,,9
106,동해,2024-03-07 18:00,5.1,.2,0,80,.3,,5
106,동해,2024-03-07 19:00,3.7,,1,92,0,,0
106,동해,2024-03-07 20:00,3.2,,.9,92,,,0
106,동해,2024-03-07 21:00,3.9,,1.4,85,,,6
106,동해,2024-03-07 22:00,3.8,,2.5,75,,,4
106,동해,2024-03-07 23:00,4.5,,2.1,64,,,0
106,동해,2024-03-08 00:00,4.3,,1.7,59,,,0
106,동해,2024-03-08 01:00,3.7,,3.4,52,,,0
106,동해,2024-03-08 02:00,3.7,,3.1,44,,,0
106,동해,2024-03-08 03:00,3.4,,3.4,43,,,0
106,동해,2024-03-08 04:00,3.2,,3.6,41,,,0
106,동해,2024-03-08 05:00,3.2,,3.9,38,,,0
106,동해,2024-03-08 06:00,3.2,,2.9,36,,,0
106,동해,2024-03-08 07:00,3.1,,3.2,36,0,,0
106,동해,2024-03-08 08:00,3.8,,2.7,36,.6,,0
106,동해,2024-03-08 09:00,4.8,,3.1,33,1,,0
106,동해,2024-03-08 10:00,5.7,,3,36,1,,0
106,동해,2024-03-08 11:00,6.7,,4.2,30,1,,0
106,동해,2024-03-08 12:00,6.6,,5,28,1,,1
106,동해,2024-03-08 13:00,7.9,,3.1,29,1,,4
106,동해,2024-03-08 14:00,8.1,,2.6,26,1,,4
106,동해,2024-03-08 15:00,5.3,,7.3,46,1,,4
106,동해,2024-03-08 16:00,4.8,,5.2,44,1,,4
106,동해,2024-03-08 17:00,4.6,,4.1,44,.8,,0
106,동해,2024-03-08 18:00,4.1,,1.3,46,.5,,0
106,동해,2024-03-08 19:00,3.4,,1.2,45,0,,4
106,동해,2024-03-08 20:00,2.7,,1.3,48,,,5
106,동해,2024-03-08 21:00,3.3,,1.6,46,,,7
106,동해,2024-03-08 22:00,3.1,,1.3,48,,,6
106,동해,2024-03-08 23:00,3,,1.3,52,,,6
106,동해,2024-03-09 00:00,3.8,,2,44,,,7
106,동해,2024-03-09 01:00,2.8,,3.4,47,,,7
106,동해,2024-03-09 02:00,2.6,,3.9,43,,,0
106,동해,2024-03-09 03:00,2.3,,3.3,46,,,0
106,동해,2024-03-09 04:00,1.9,,2.8,51,,,0
106,동해,2024-03-09 05:00,1.5,,2.5,45,,,0
106,동해,2024-03-09 06:00,1.1,,2.7,45,,,0
106,동해,2024-03-09 07:00,.9,,2.6,46,0,,0
106,동해,2024-03-09 08:00,2,,2.3,45,.6,,0
106,동해,2024-03-09 09:00,3.1,,2,44,1,,0
106,동해,2024-03-09 10:00,3.2,,3.2,42,1,,4
106,동해,2024-03-09 11:00,3.6,,3.9,45,1,,2
106,동해,2024-03-09 12:00,3.5,,3.9,39,1,,1
106,동해,2024-03-09 13:00,4.3,,3.5,46,1,,0
106,동해,2024-03-09 14:00,3.8,,3.7,46,1,,0
106,동해,2024-03-09 15:00,3.9,,2.6,46,1,,0
106,동해,2024-03-09 16:00,3.9,,1.9,47,1,,0
106,동해,2024-03-09 17:00,3.8,,1,50,1,,0
106,동해,2024-03-09 18:00,2.9,,1.3,53,.6,,0
106,동해,2024-03-09 19:00,2.5,,1.2,56,0,,0
106,동해,2024-03-09 20:00,1.6,,1.4,60,,,0
106,동해,2024-03-09 21:00,.7,,1.3,63,,,0
106,동해,2024-03-09 22:00,0,,1.6,68,,,0
106,동해,2024-03-09 23:00,0,,1.6,71,,,0
106,동해,2024-03-10 00:00,-.7,,1.3,74,,,0
106,동해,2024-03-10 01:00,-.7,,1.7,76,,,0
106,동해,2024-03-10 02:00,-.7,,1.9,76,,,0
106,동해,2024-03-10 03:00,-.5,,2.1,72,,,0
106,동해,2024-03-10 04:00,0,,2.1,66,,,0
106,동해,2024-03-10 05:00,-.4,,2,65,,,0
106,동해,2024-03-10 06:00,.1,,2,58,,,0
106,동해,2024-03-10 07:00,.1,,2,58,0,,0
106,동해,2024-03-10 08:00,2.7,,1.6,50,.7,,0
106,동해,2024-03-10 09:00,5.7,,1.3,43,1,,0
106,동해,2024-03-10 10:00,7.3,,1.4,27,1,,0
106,동해,2024-03-10 11:00,7.3,,1.8,29,1,,0
106,동해,2024-03-10 12:00,8.3,,1.5,33,1,,0
106,동해,2024-03-10 13:00,8.7,,2.1,37,1,,0
106,동해,2024-03-10 14:00,8,,3,39,1,,0
106,동해,2024-03-10 15:00,8.2,,3,43,1,,0
106,동해,2024-03-10 16:00,8.4,,3.1,48,1,,0
106,동해,2024-03-10 17:00,8.3,,2.3,54,1,,0
106,동해,2024-03-10 18:00,7.7,,.1,56,.6,,0
106,동해,2024-03-10 19:00,6.2,,1.1,60,0,,0
106,동해,2024-03-10 20:00,6,,.9,54,,,0
106,동해,2024-03-10 21:00,7.1,,1.8,39,,,0
106,동해,2024-03-10 22:00,8.1,,.8,34,,,0
106,동해,2024-03-10 23:00,7.4,,1,32,,,0
106,동해,2024-03-11 00:00,6.9,,.7,35,,,5
106,동해,2024-03-11 01:00,7,,.8,33,,,7
106,동해,2024-03-11 02:00,5.8,,.1,35,,,10
106,동해,2024-03-11 03:00,6.8,,.9,39,,,10
106,동해,2024-03-11 04:00,6.9,,.4,33,,,10
106,동해,2024-03-11 05:00,7,,1,32,,,10
106,동해,2024-03-11 06:00,5.9,,.8,37,,,10
106,동해,2024-03-11 07:00,5.9,,1.1,35,0,,10
106,동해,2024-03-11 08:00,5.7,,.7,44,0,,9
106,동해,2024-03-11 09:00,8,,.8,39,.1,,8
106,동해,2024-03-11 10:00,10.7,,.4,28,.2,,8
106,동해,2024-03-11 11:00,11,,.9,32,0,,9
106,동해,2024-03-11 12:00,10.7,,.9,35,0,,10
106,동해,2024-03-11 13:00,9.5,,1.2,50,0,,10
106,동해,2024-03-11 14:00,9.3,,1.2,57,0,,10
106,동해,2024-03-11 15:00,9.8,,1.1,52,0,,10
106,동해,2024-03-11 16:00,10,,1.4,54,0,,10
106,동해,2024-03-11 17:00,9.8,,.8,52,0,,10
106,동해,2024-03-11 18:00,10.2,,.1,56,.3,,8
106,동해,2024-03-11 19:00,10.4,,1.3,34,0,,7
106,동해,2024-03-11 20:00,10.7,,1.5,34,,,7
106,동해,2024-03-11 21:00,9.2,,1.7,44,,,7
106,동해,2024-03-11 22:00,8.1,,1,47,,,0
106,동해,2024-03-11 23:00,7.4,,.9,48,,,10
106,동해,2024-03-12 00:00,7.5,,.6,50,,,10
106,동해,2024-03-12 01:00,6.8,,1.3,55,,,7
106,동해,2024-03-12 02:00,8.3,,1.1,51,,,3
106,동해,2024-03-12 03:00,6.9,,.3,59,,,0
106,동해,2024-03-12 04:00,7.1,,2.3,59,,,0
106,동해,2024-03-12 05:00,6.8,,1.9,62,,,0
106,동해,2024-03-12 06:00,5,,1.3,69,,,0
106,동해,2024-03-12 07:00,5.6,,1.1,69,0,,7
106,동해,2024-03-12 08:00,5.1,,1.4,74,0,,9
106,동해,2024-03-12 09:00,7.4,,1.8,70,0,,10
106,동해,2024-03-12 10:00,7.3,,2.2,71,0,,10
106,동해,2024-03-12 11:00,7.5,,3.3,68,0,,9
106,동해,2024-03-12 12:00,7.3,,2.8,70,0,,10
106,동해,2024-03-12 13:00,6.4,,2.7,79,0,,9
106,동해,2024-03-12 14:00,7.4,,3.5,73,0,,10
106,동해,2024-03-12 15:00,7.1,.1,6,66,.1,,8
106,동해,2024-03-12 16:00,7.1,,4.2,62,0,,7
106,동해,2024-03-12 17:00,6.7,,2.9,61,.4,,6
106,동해,2024-03-12 18:00,6,,2.5,59,0,,2
106,동해,2024-03-12 19:00,5.1,,1.2,61,0,,0
106,동해,2024-03-12 20:00,4.7,,1.8,60,,,0
106,동해,2024-03-12 21:00,3.2,,.9,64,,,0
106,동해,2024-03-12 22:00,1.9,,1.6,76,,,0
106,동해,2024-03-12 23:00,1.3,,1.6,78,,,0
106,동해,2024-03-13 00:00,.7,,1.5,83,,,0
106,동해,2024-03-13 01:00,1.1,,1.5,79,,,0
106,동해,2024-03-13 02:00,1.2,,2,80,,,7
106,동해,2024-03-13 03:00,.8,,1.9,84,,,4
106,동해,2024-03-13 04:00,.5,,1.9,87,,,0
106,동해,2024-03-13 05:00,.4,,2,87,,,0
106,동해,2024-03-13 06:00,.4,,1,87,,,0
106,동해,2024-03-13 07:00,1.1,,.8,78,0,,4
106,동해,2024-03-13 08:00,4,,1.3,74,.6,,6
106,동해,2024-03-13 09:00,8,,.8,56,1,,0
106,동해,2024-03-13 10:00,10,,.7,47,1,,0
106,동해,2024-03-13 11:00,11,,1.3,38,1,,0
106,동해,2024-03-13 12:00,13.1,,2.2,25,1,,0
106,동해,2024-03-13 13:00,14.3,,2.5,22,1,,0
106,동해,2024-03-13 14:00,11.3,,3.2,51,1,,0
106,동해,2024-03-13 15:00,11.1,,3.5,49,1,,0
106,동해,2024-03-13 16:00,10.9,,3.6,51,1,,0
106,동해,2024-03-13 17:00,12.1,,1.4,49,1,,0
106,동해,2024-03-13 18:00,12.6,,1.9,24,.7,,0
106,동해,2024-03-13 19:00,11.6,,2.7,25,0,,0
106,동해,2024-03-13 20:00,11.1,,2.5,25,,,0
106,동해,2024-03-13 21:00,9.9,,2.2,30,,,0
106,동해,2024-03-13 22:00,10.1,,3.3,29,,,0
106,동해,2024-03-13 23:00,9.9,,4.4,28,,,0
106,동해,2024-03-14 00:00,9.7,,4.3,29,,,0
106,동해,2024-03-14 01:00,9.2,,1.7,30,,,0
106,동해,2024-03-14 02:00,9.1,,4.6,31,,,0
106,동해,2024-03-14 03:00,8.8,,5.8,33,,,0
106,동해,2024-03-14 04:00,8.7,,3.2,35,,,0
106,동해,2024-03-14 05:00,8.8,,.9,37,,,0
106,동해,2024-03-14 06:00,6.7,,.6,45,,,0
106,동해,2024-03-14 07:00,7,,1.2,46,0,,0
106,동해,2024-03-14 08:00,9,,1.4,43,.8,,0
106,동해,2024-03-14 09:00,11.3,,2.1,34,1,,0
106,동해,2024-03-14 10:00,12.9,,1.7,28,1,,0
106,동해,2024-03-14 11:00,13.7,,2.4,25,1,,0
106,동해,2024-03-14 12:00,13.2,,2.4,38,1,,0
106,동해,2024-03-14 13:00,13.1,,1.9,40,1,,0
106,동해,2024-03-14 14:00,13.2,,2.7,39,1,,0
106,동해,2024-03-14 15:00,12.7,,2.6,40,1,,0
106,동해,2024-03-14 16:00,12.1,,2.7,43,1,,0
106,동해,2024-03-14 17:00,11.8,,2.8,49,1,,0
106,동해,2024-03-14 18:00,11.2,,.4,56,.7,,0
106,동해,2024-03-14 19:00,10.6,,.7,54,0,,0
106,동해,2024-03-14 20:00,12.1,,.6,39,,,0
106,동해,2024-03-14 21:00,12.4,,.9,27,,,0
106,동해,2024-03-14 22:00,10.7,,.7,35,,,0
106,동해,2024-03-14 23:00,11.7,,1,27,,,0
106,동해,2024-03-15 00:00,10.3,,.9,31,,,0
106,동해,2024-03-15 01:00,10.5,,1,27,,,0
106,동해,2024-03-15 02:00,10.6,,1.9,27,,,0
106,동해,2024-03-15 03:00,9.4,,.5,31,,,0
106,동해,2024-03-15 04:00,9.9,,.7,35,,,0
106,동해,2024-03-15 05:00,9,,.9,37,,,0
106,동해,2024-03-15 06:00,10.9,,1,32,,,0
106,동해,2024-03-15 07:00,11.8,,1.1,31,0,,0
106,동해,2024-03-15 08:00,13.7,,1.4,28,.8,,0
106,동해,2024-03-15 09:00,15.8,,2.5,25,1,,0
106,동해,2024-03-15 10:00,17.2,,2.6,21,1,,0
106,동해,2024-03-15 11:00,17.5,,4.7,21,1,,0
106,동해,2024-03-15 12:00,18.5,,3,20,1,,0
106,동해,2024-03-15 13:00,20.2,,2.9,18,1,,0
106,동해,2024-03-15 14:00,20.7,,4.1,17,1,,0
106,동해,2024-03-15 15:00,20.7,,3.5,17,1,,0
106,동해,2024-03-15 16:00,20.1,,3.5,19,1,,0
106,동해,2024-03-15 17:00,19.5,,2,19,1,,0
106,동해,2024-03-15 18:00,17.8,,2.4,22,.7,,0
106,동해,2024-03-15 19:00,17.1,,3.1,22,0,,0
106,동해,2024-03-15 20:00,17.1,,3.3,20,,,0
106,동해,2024-03-15 21:00,16.6,,2,21,,,0
106,동해,2024-03-15 22:00,16.5,,4.5,22,,,0
106,동해,2024-03-15 23:00,16,,3.8,24,,,0
106,동해,2024-03-16 00:00,14.6,,1.1,27,,,0
106,동해,2024-03-16 01:00,14.1,,2.2,30,,,0
106,동해,2024-03-16 02:00,13.1,,2.1,34,,,0
106,동해,2024-03-16 03:00,11.3,,2.3,71,,,0
106,동해,2024-03-16 04:00,10.2,,1.5,73,,,0
106,동해,2024-03-16 05:00,9.6,,.9,68,,,0
106,동해,2024-03-16 06:00,9.2,,.9,66,,,0
106,동해,2024-03-16 07:00,7.6,,1,71,0,,0
106,동해,2024-03-16 08:00,9.1,,1,69,.5,,0
106,동해,2024-03-16 09:00,11.9,,.8,58,1,,0
106,동해,2024-03-16 10:00,13.1,,.8,62,1,,0
106,동해,2024-03-16 11:00,12.4,,2.9,61,1,,0
106,동해,2024-03-16 12:00,13,,3.4,64,1,,0
106,동해,2024-03-16 13:00,13,,4.7,66,1,,0
106,동해,2024-03-16 14:00,13.7,,4,64,1,,4
106,동해,2024-03-16 15:00,13.2,,4.2,66,1,,3
106,동해,2024-03-16 16:00,12.3,,4.5,74,.9,,6
106,동해,2024-03-16 17:00,12.1,,3.7,76,.5,,8
106,동해,2024-03-16 18:00,12.3,,.3,79,.3,,7
106,동해,2024-03-16 19:00,11.4,,.9,84,0,,7
106,동해,2024-03-16 20:00,10.2,,.8,86,,,6
106,동해,2024-03-16 21:00,10.5,,1.4,82,,,10
106,동해,2024-03-16 22:00,10.3,,1,79,,,4
106,동해,2024-03-16 23:00,10,,.2,77,,,4
106,동해,2024-03-17 00:00,10.7,,1.5,67,,,0
106,동해,2024-03-17 01:00,13.7,,2.9,48,,,2
106,동해,2024-03-17 02:00,14.8,,3.3,45,,,3
106,동해,2024-03-17 03:00,14.5,,3,43,,,6
106,동해,2024-03-17 04:00,14,,2.5,42,,,7
106,동해,2024-03-17 05:00,13.7,,3.7,42,,,0
106,동해,2024-03-17 06:00,12.4,,1.5,48,,,0
106,동해,2024-03-17 07:00,13.2,,1.6,48,0,,3
106,동해,2024-03-17 08:00,14.3,,2.1,48,.3,,8
106,동해,2024-03-17 09:00,15.1,,3,50,1,,6
106,동해,2024-03-17 10:00,15.4,,2.2,50,1,,4
106,동해,2024-03-17 11:00,14.2,,2.3,55,.6,,7
106,동해,2024-03-17 12:00,16.8,,4.4,21,.7,,8
106,동해,2024-03-17 13:00,11.3,,7.7,54,1,,7
106,동해,2024-03-17 14:00,10.8,,6.8,54,1,,7
106,동해,2024-03-17 15:00,10.4,,6.1,45,.7,,8
106,동해,2024-03-17 16:00,10.8,,3.9,45,.7,,7
106,동해,2024-03-17 17:00,10.3,,4.1,40,1,,7
106,동해,2024-03-17 18:00,9.5,,1.9,43,.5,,4
106,동해,2024-03-17 19:00,8.4,,1.2,44,0,,6
106,동해,2024-03-17 20:00,8.5,,1.9,43,,,0
106,동해,2024-03-17 21:00,8.5,,3.7,41,,,5
106,동해,2024-03-17 22:00,8,,2.5,43,,,5
106,동해,2024-03-17 23:00,7.3,,2.4,47,,,0
106,동해,2024-03-18 00:00,7,,2.5,49,,,0
106,동해,2024-03-18 01:00,6.8,,1.4,51,,,7
106,동해,2024-03-18 02:00,6.3,,2.1,52,,,2
106,동해,2024-03-18 03:00,6,,2,51,,,0
106,동해,2024-03-18 04:00,5.2,,1.8,54,,,0
106,동해,2024-03-18 05:00,5.2,,2,56,,,0
106,동해,2024-03-18 06:00,4.6,,1.7,49,,,0
106,동해,2024-03-18 07:00,4.8,,2.2,40,0,,0
106,동해,2024-03-18 08:00,6.8,,1,32,.8,,0
106,동해,2024-03-18 09:00,7.5,,1.4,28,1,,0
106,동해,2024-03-18 10:00,7.7,,1.5,28,1,,0
106,동해,2024-03-18 11:00,9.9,,1.3,35,1,,0
106,동해,2024-03-18 12:00,9.8,,2.2,36,1,,0
106,동해,2024-03-18 13:00,9.5,,2.4,36,1,,0
106,동해,2024-03-18 14:00,9.5,,3,43,1,,0
106,동해,2024-03-18 15:00,9.4,,4,47,1,,0
106,동해,2024-03-18 16:00,9.1,,4.9,54,1,,0
106,동해,2024-03-18 17:00,9.1,,5.2,59,1,,0
106,동해,2024-03-18 18:00,8.9,,2.8,60,.8,,0
106,동해,2024-03-18 19:00,8.5,,.1,61,0,,0
106,동해,2024-03-18 20:00,6.9,,1.5,66,,,6
106,동해,2024-03-18 21:00,6.5,,1.5,67,,,8
106,동해,2024-03-18 22:00,6.2,,.8,67,,,8
106,동해,2024-03-18 23:00,6.6,,1,58,,,9
106,동해,2024-03-19 00:00,8.6,,1.4,33,,,10
106,동해,2024-03-19 01:00,8.8,,1.5,27,,,10
106,동해,2024-03-19 02:00,9.3,,1.5,23,,,10
106,동해,2024-03-19 03:00,9.6,,.8,20,,,10
106,동해,2024-03-19 04:00,9.5,,.6,18,,,10
106,동해,2024-03-19 05:00,8.8,,1,16,,,10
106,동해,2024-03-19 06:00,8,,.4,18,,,7
106,동해,2024-03-19 07:00,7.6,,1.2,19,0,,7
106,동해,2024-03-19 08:00,8.2,,1.3,22,0,,8
106,동해,2024-03-19 09:00,10,,.6,23,.2,,5
106,동해,2024-03-19 10:00,11.5,,1.1,28,1,,4
106,동해,2024-03-19 11:00,11,,1.5,29,.9,,4
106,동해,2024-03-19 12:00,10.9,,2.1,38,.9,,8
106,동해,2024-03-19 13:00,9.2,,4.8,54,.1,,10
106,동해,2024-03-19 14:00,10.8,,3,55,.7,,7
106,동해,2024-03-19 15:00,10.3,0,1.9,58,.5,,6
106,동해,2024-03-19 16:00,11.2,,2.3,50,.6,,7
106,동해,2024-03-19 17:00,9.4,,2,62,.2,,8
106,동해,2024-03-19 18:00,8.9,0,1,62,.2,,4
106,동해,2024-03-19 19:00,9.2,,3,47,0,,0
106,동해,2024-03-19 20:00,7.3,,4.3,80,,,6
106,동해,2024-03-19 21:00,6.6,0,5.4,67,,,9
106,동해,2024-03-19 22:00,4.3,,1.4,90,,,7
106,동해,2024-03-19 23:00,5.1,,2,83,,,7
106,동해,2024-03-20 00:00,4.6,1.1,3.6,81,,,7
106,동해,2024-03-20 01:00,2.7,,4,90,,,10
106,동해,2024-03-20 02:00,2,,4.8,98,,,10
106,동해,2024-03-20 03:00,1.4,8,2,99,,,10
106,동해,2024-03-20 04:00,1.2,,2.1,99,,,10
106,동해,2024-03-20 05:00,1.1,,1.8,99,,,10
106,동해,2024-03-20 06:00,1.3,7.7,2.3,99,,,10
106,동해,2024-03-20 07:00,1.5,,1,99,,,7
106,동해,2024-03-20 08:00,1,,2.6,99,,,10
106,동해,2024-03-20 09:00,.9,11.1,1.3,99,,,10
106,동해,2024-03-20 10:00,1.2,,1.9,99,,,7
106,동해,2024-03-20 11:00,2.8,,2.3,90,,,7
106,동해,2024-03-20 12:00,3.1,1.5,3.7,80,,,7
106,동해,2024-03-20 13:00,2.7,,5.2,88,,,10
106,동해,2024-03-20 14:00,2.8,,1.4,86,,,7
106,동해,2024-03-20 15:00,4,0,2.9,80,,,7
106,동해,2024-03-20 16:00,3.7,,2.2,79,,,7
106,동해,2024-03-20 17:00,3.4,,1.5,82,,,7
106,동해,2024-03-20 18:00,3.1,0,.4,80,,,4
106,동해,2024-03-20 19:00,3.2,,.8,75,,,3
106,동해,2024-03-20 20:00,1.9,,1.4,84,,,4
106,동해,2024-03-20 21:00,1.7,,1.4,86,,,6
106,동해,2024-03-20 22:00,1.7,,1.3,92,,,7
106,동해,2024-03-20 23:00,1.5,,1,94,,,7
106,동해,2024-03-21 00:00,1.5,,1.7,91,,,5
106,동해,2024-03-21 01:00,.8,,1.4,95,,,1
106,동해,2024-03-21 02:00,3.5,,2.2,61,,,1
106,동해,2024-03-21 03:00,3.8,,2.5,53,,,2
106,동해,2024-03-21 04:00,3.5,,2.7,52,,,2
106,동해,2024-03-21 05:00,3.2,,2.1,52,,,0
106,동해,2024-03-21 06:00,2.8,,1.9,51,,,0
106,동해,2024-03-21 07:00,3.1,,2.2,49,,,0
106,동해,2024-03-21 08:00,4.9,,1.3,45,,,0
106,동해,2024-03-21 09:00,6,,1.5,37,,,0
106,동해,2024-03-21 10:00,6.6,,2.3,44,,,0
106,동해,2024-03-21 11:00,6.3,,4,47,,,4
106,동해,2024-03-21 12:00,6.6,,4.5,49,,,6
106,동해,2024-03-21 13:00,6.7,,3.9,50,,,5
106,동해,2024-03-21 14:00,6.6,,3,49,,,8
106,동해,2024-03-21 15:00,6.6,,3.1,56,,,6
106,동해,2024-03-21 16:00,5.9,,3,57,,,7
106,동해,2024-03-21 17:00,5.7,,1.8,57,,,7
106,동해,2024-03-21 18:00,5.5,,.1,59,,,7
106,동해,2024-03-21 19:00,5.7,,1,56,,,7
106,동해,2024-03-21 20:00,4.6,,1,64,,,7
106,동해,2024-03-21 21:00,4.2,,1.6,67,,,5
106,동해,2024-03-21 22:00,3.2,,.9,72,,,4
106,동해,2024-03-21 23:00,2.7,,1.3,75,,,4
106,동해,2024-03-22 00:00,2.2,,1.6,78,,,0
106,동해,2024-03-22 01:00,2.2,,1.3,77,,,0
106,동해,2024-03-22 02:00,2,,1.2,79,,,6
106,동해,2024-03-22 03:00,1.9,,1.5,80,,,6
106,동해,2024-03-22 04:00,2.1,,1.7,80,,,7
106,동해,2024-03-22 05:00,3.2,,1.4,73,,,10
106,동해,2024-03-22 06:00,3.1,,1,77,,,10
106,동해,2024-03-22 07:00,3.4,,1.1,76,,,9
106,동해,2024-03-22 08:00,4.6,,1.2,74,,,8
106,동해,2024-03-22 09:00,7.8,,1.3,57,,,8
106,동해,2024-03-22 10:00,8,,1.4,56,,,8
106,동해,2024-03-22 11:00,9.2,,1.5,60,,,8
106,동해,2024-03-22 12:00,11.8,,4.4,53,,,5
106,동해,2024-03-22 13:00,12,,6.7,55,,,4
106,동해,2024-03-22 14:00,11.7,,7.7,62,,,1
106,동해,2024-03-22 15:00,12.5,,7.9,61,,,5
106,동해,2024-03-22 16:00,11.7,,6.8,67,,,8
106,동해,2024-03-22 17:00,11.4,,5.2,68,,,8
106,동해,2024-03-22 18:00,11.5,,4.1,66,,,7
106,동해,2024-03-22 19:00,11.2,,2.3,67,,,7
106,동해,2024-03-22 20:00,11.1,,.5,66,,,10
106,동해,2024-03-22 21:00,8.4,.1,3.8,87,,,9
106,동해,2024-03-22 22:00,7.1,,2.2,95,,,9
106,동해,2024-03-22 23:00,6.9,,1,99,,,9
106,동해,2024-03-23 00:00,7,1.7,.4,99,,,9
106,동해,2024-03-23 01:00,6.7,,2.3,99,,,9
106,동해,2024-03-23 02:00,6.5,,2.7,99,,,9
106,동해,2024-03-23 03:00,6.4,1.1,2.5,99,,,9
106,동해,2024-03-23 04:00,6.2,,2.2,99,,,7
106,동해,2024-03-23 05:00,6.1,,2.3,99,,,9
106,동해,2024-03-23 06:00,6.2,.1,2.3,98,,,9
106,동해,2024-03-23 07:00,6.4,,1.1,98,0,,0
106,동해,2024-03-23 08:00,6.9,,.7,99,.1,,9
106,동해,2024-03-23 09:00,7.6,,.9,96,0,,8
106,동해,2024-03-23 10:00,7.7,,.9,91,0,,9
106,동해,2024-03-23 11:00,8,,1.9,89,0,,9
106,동해,2024-03-23 12:00,8.4,,2.2,87,0,,9
106,동해,2024-03-23 13:00,8.7,,1.5,86,0,,9
106,동해,2024-03-23 14:00,8.6,,1.2,88,0,,9
106,동해,2024-03-23 15:00,10,,1.1,83,.4,,6
106,동해,2024-03-23 16:00,9,,1.1,84,1,,4
106,동해,2024-03-23 17:00,8.7,,.9,85,1,,4
106,동해,2024-03-23 18:00,8.3,,.2,88,.8,,5
106,동해,2024-03-23 19:00,8,,.1,93,0,,7
106,동해,2024-03-23 20:00,8.2,,.5,97,,,6
106,동해,2024-03-23 21:00,7.2,,.9,95,,,8
106,동해,2024-03-23 22:00,6.6,,1.2,94,,,8
106,동해,2024-03-23 23:00,6.6,,.9,97,,,10
106,동해,2024-03-24 00:00,7.4,,.8,94,,,9
106,동해,2024-03-24 01:00,6.7,,1.5,96,,,9
106,동해,2024-03-24 02:00,6.3,,1,95,,,9
106,동해,2024-03-24 03:00,6,,1.3,92,,,9
106,동해,2024-03-24 04:00,5.8,,.7,96,,,8
106,동해,2024-03-24 05:00,5.8,,1.5,99,,,8
106,동해,2024-03-24 06:00,5.2,,1.4,99,,,9
106,동해,2024-03-24 07:00,5.9,,1,99,0,,8
106,동해,2024-03-24 08:00,7.3,,.1,98,0,,10
106,동해,2024-03-24 09:00,8.9,,.4,87,0,,10
106,동해,2024-03-24 10:00,10.2,,1.6,81,.2,,10
106,동해,2024-03-24 11:00,11,,2,78,1,,4
106,동해,2024-03-24 12:00,10.2,,3.1,82,.8,,8
106,동해,2024-03-24 13:00,11.8,,1.7,77,.8,,7
106,동해,2024-03-24 14:00,11.6,,1.4,73,1,,2
106,동해,2024-03-24 15:00,11.5,,1.3,70,1,,3
106,동해,2024-03-24 16:00,11.4,,1.3,77,1,,2
106,동해,2024-03-24 17:00,10.5,,1,81,.9,,7
106,동해,2024-03-24 18:00,10.2,,.6,80,0,,7
106,동해,2024-03-24 19:00,10.1,,.8,81,0,,7
106,동해,2024-03-24 20:00,10.1,,1.2,83,,,9
106,동해,2024-03-24 21:00,10,,.6,84,,,8
106,동해,2024-03-24 22:00,9.9,,.5,83,,,8
106,동해,2024-03-24 23:00,9.2,,.9,86,,,6
106,동해,2024-03-25 00:00,8,,1.1,89,,,10
106,동해,2024-03-25 01:00,7.8,,1.1,85,,,8
106,동해,2024-03-25 02:00,8.1,,1.3,85,,,8
106,동해,2024-03-25 03:00,8.5,,.4,81,,,10
