지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전운량(10분위)
106,동해,2024-07-17 14:00,28.7,,4.7,64,0,.55,10
106,동해,2024-07-17 15:00,29.7,,2,66,0,1.12,9
106,동해,2024-07-17 16:00,27.7,,1.6,80,.1,1.16,9
106,동해,2024-07-17 17:00,28.5,,1.3,74,0,.95,9
106,동해,2024-07-17 18:00,27.8,,.9,81,0,.51,9
106,동해,2024-07-17 19:00,26.9,,1.3,81,0,.18,9
106,동해,2024-07-17 20:00,25.4,,1.6,86,0,.03,9
106,동해,2024-07-17 21:00,24.6,,1.5,90,,,8
106,동해,2024-07-17 22:00,24.8,,.8,87,,,8
106,동해,2024-07-17 23:00,24.5,,1.7,87,,,9
106,동해,2024-07-18 00:00,24.2,,1.7,89,,,10
106,동해,2024-07-18 01:00,24.3,,1.2,88,,,10
106,동해,2024-07-18 02:00,24.7,,2.1,86,,,10
106,동해,2024-07-18 03:00,24.2,,1.9,89,,,10
106,동해,2024-07-18 04:00,24.2,,1,90,,,10
106,동해,2024-07-18 05:00,25,,1.6,84,,,10
106,동해,2024-07-18 06:00,24.3,,1.1,90,0,.01,10
106,동해,2024-07-18 07:00,24.6,,1.2,87,0,.05,10
106,동해,2024-07-18 08:00,24.6,,1.3,88,0,.1,10
106,동해,2024-07-18 09:00,25.3,,1.2,86,0,.18,10
106,동해,2024-07-18 10:00,25.5,,1.4,86,0,.2,10
106,동해,2024-07-18 11:00,25.8,0,.7,86,0,.24,10
106,동해,2024-07-18 12:00,25.3,.4,1,91,0,.17,10
106,동해,2024-07-18 13:00,25.1,1.4,2.4,95,0,.27,10
106,동해,2024-07-18 14:00,24.6,.2,.9,94,0,.41,10
106,동해,2024-07-18 15:00,24.4,.7,1.1,95,0,.26,10
106,동해,2024-07-18 16:00,24.9,2,2.1,95,0,.26,10
106,동해,2024-07-18 17:00,24.2,2,.9,97,0,.09,10
106,동해,2024-07-18 18:00,24.7,.8,.9,93,0,.45,10
106,동해,2024-07-18 19:00,24.4,0,1.6,96,0,.11,10
106,동해,2024-07-18 20:00,24.4,,1.4,97,0,.03,10
106,동해,2024-07-18 21:00,24.3,,1.2,97,,,9
106,동해,2024-07-18 22:00,24,,2.3,97,,,10
106,동해,2024-07-18 23:00,24,,2.1,94,,,9
106,동해,2024-07-19 00:00,25,,.7,82,,,9
106,동해,2024-07-19 01:00,26,,2.7,73,,,6
106,동해,2024-07-19 02:00,28,,4.9,64,,,7
106,동해,2024-07-19 03:00,26.8,,1,66,,,8
106,동해,2024-07-19 04:00,24.6,,1.2,79,,,6
106,동해,2024-07-19 05:00,24.3,,1.5,80,,,7
106,동해,2024-07-19 06:00,24,,1.9,83,0,.06,8
106,동해,2024-07-19 07:00,25.5,,.8,82,.2,.37,6
106,동해,2024-07-19 08:00,28.7,,.9,68,.8,1.16,5
106,동해,2024-07-19 09:00,28.5,,1.1,68,1,1.64,7
106,동해,2024-07-19 10:00,31.6,,.8,62,1,2.54,0
106,동해,2024-07-19 11:00,31.4,,2,56,1,3.16,0
106,동해,2024-07-19 12:00,30.5,,1.8,56,1,3.15,8
106,동해,2024-07-19 13:00,30.7,,2.8,57,.9,2.54,10
106,동해,2024-07-19 14:00,31,,2.2,56,.5,2.24,9
106,동해,2024-07-19 15:00,29.6,,1.5,65,.2,1.84,10
106,동해,2024-07-19 16:00,28.6,,1.9,70,.1,1.15,10
106,동해,2024-07-19 17:00,28.8,,1,64,.1,.93,9
106,동해,2024-07-19 18:00,29.6,,1,66,1,1.12,0
106,동해,2024-07-19 19:00,26.9,,.7,73,.6,.35,0
106,동해,2024-07-19 20:00,26.5,,1.3,78,0,.04,0
106,동해,2024-07-19 21:00,25.8,,1.1,82,,,0
106,동해,2024-07-19 22:00,25.4,,2,83,,,0
106,동해,2024-07-19 23:00,25.2,,1.9,83,,,5
106,동해,2024-07-20 00:00,24.8,,1.8,82,,,0
106,동해,2024-07-20 01:00,24.3,,1.2,80,,,0
106,동해,2024-07-20 02:00,24.7,,1,76,,,0
106,동해,2024-07-20 03:00,23.8,,.5,80,,,0
106,동해,2024-07-20 04:00,23.8,,1.6,79,,,9
106,동해,2024-07-20 05:00,24,,1.8,77,,,0
106,동해,2024-07-20 06:00,23.2,,.7,82,0,.03,0
106,동해,2024-07-20 07:00,26.8,,.6,72,.7,.49,0
106,동해,2024-07-20 08:00,28,,.8,72,1,1.21,0
106,동해,2024-07-20 09:00,29.4,,1.3,63,.9,1.97,5
106,동해,2024-07-20 10:00,28.3,,1.2,62,.4,1.7,9
106,동해,2024-07-20 11:00,27.3,,.9,67,0,.68,10
106,동해,2024-07-20 12:00,27,,.4,68,0,.46,10
106,동해,2024-07-20 13:00,27.8,,1.7,74,0,.77,10
106,동해,2024-07-20 14:00,28.3,,1.2,71,0,1.16,10
106,동해,2024-07-20 15:00,27.6,,2.3,69,.4,1.74,10
106,동해,2024-07-20 16:00,26.3,,1,73,0,.43,10
106,동해,2024-07-20 17:00,25.6,,.9,78,0,.21,10
106,동해,2024-07-20 18:00,26.5,,.9,79,.1,.31,8
106,동해,2024-07-20 19:00,26.1,,1.1,79,.2,.25,8
106,동해,2024-07-20 20:00,25.2,,1.1,85,0,.03,8
106,동해,2024-07-20 21:00,27,,2.2,79,,,9
106,동해,2024-07-20 22:00,26.8,,1.1,80,,,8
106,동해,2024-07-20 23:00,26.2,,1.5,79,,,8
106,동해,2024-07-21 00:00,25.7,,2.1,82,,,6
106,동해,2024-07-21 01:00,26.6,,1.3,78,,,7
106,동해,2024-07-21 02:00,26.7,0,3,77,,,9
106,동해,2024-07-21 03:00,27.4,0,1.9,77,,,10
106,동해,2024-07-21 04:00,28.2,,2.6,71,,,10
106,동해,2024-07-21 05:00,28.6,,2.8,57,,,10
106,동해,2024-07-21 06:00,29,,4.2,50,0,.03,9
106,동해,2024-07-21 07:00,28.7,,7,54,0,.14,10
106,동해,2024-07-21 08:00,28.4,,5.1,55,0,.11,10
106,동해,2024-07-21 09:00,28.9,,5,52,0,.17,10
106,동해,2024-07-21 10:00,28.4,,4.7,56,0,.35,10
106,동해,2024-07-21 11:00,29.2,,4,55,0,.92,9
106,동해,2024-07-21 12:00,30.9,,5.9,51,.7,2.75,8
106,동해,2024-07-21 13:00,30.5,,2.6,54,0,1.15,9
106,동해,2024-07-21 14:00,31.1,,2.3,53,0,1.23,9
106,동해,2024-07-21 15:00,33.6,,2.2,52,.5,2.07,7
106,동해,2024-07-21 16:00,31,,1.6,56,.5,1.66,7
106,동해,2024-07-21 17:00,32.3,,1.3,52,1,1.74,0
106,동해,2024-07-21 18:00,33.7,,2.2,53,1,1.09,0
106,동해,2024-07-21 19:00,31.4,,2.4,57,.6,.42,0
106,동해,2024-07-21 20:00,30.8,,2.1,59,0,.04,0
106,동해,2024-07-21 21:00,28.5,,1.3,66,,,0
106,동해,2024-07-21 22:00,29.8,,1.5,62,,,0
106,동해,2024-07-21 23:00,30.2,,1.6,62,,,0
106,동해,2024-07-22 00:00,29.4,,2.6,65,,,0
106,동해,2024-07-22 01:00,29.1,,1.9,64,,,0
106,동해,2024-07-22 02:00,30.4,,4.4,60,,,0
106,동해,2024-07-22 03:00,28.8,,2.7,65,,,0
106,동해,2024-07-22 04:00,27,,1.4,72,,,8
106,동해,2024-07-22 05:00,26.5,,1.2,76,,,10
106,동해,2024-07-22 06:00,28,,1.2,72,0,.04,8
106,동해,2024-07-22 07:00,29,,1.2,73,.3,.39,7
106,동해,2024-07-22 08:00,30.8,0,.6,64,.4,.91,8
106,동해,2024-07-22 09:00,29.2,,1.9,72,.1,.76,9
106,동해,2024-07-22 10:00,32,,1,58,.4,1.64,9
106,동해,2024-07-22 11:00,30.1,0,.9,70,.1,.79,9
106,동해,2024-07-22 12:00,31.5,,2,60,.1,1.53,9
106,동해,2024-07-22 13:00,31,,2.4,61,0,1.04,9
106,동해,2024-07-22 14:00,33.7,,1.1,58,.6,1.78,8
106,동해,2024-07-22 15:00,30.4,,1,63,.3,1.69,9
106,동해,2024-07-22 16:00,29.9,,1.9,67,.2,1.24,8
106,동해,2024-07-22 17:00,31.5,,1.8,57,.3,1.1,8
106,동해,2024-07-22 18:00,30.2,,2.6,61,.4,.62,7
106,동해,2024-07-22 19:00,28.4,,1.1,70,0,.22,7
106,동해,2024-07-22 20:00,27.6,,.8,78,0,.06,8
106,동해,2024-07-22 21:00,26.9,,1.2,81,,,10
106,동해,2024-07-22 22:00,26.5,,1.2,83,,,7
106,동해,2024-07-22 23:00,26.5,,1.8,82,,,10
106,동해,2024-07-23 00:00,27.7,,1.7,74,,,10
106,동해,2024-07-23 01:00,28.9,,1.8,68,,,10
106,동해,2024-07-23 02:00,31.4,,4,54,,,9
106,동해,2024-07-23 03:00,31.4,0,5.1,55,,,10
106,동해,2024-07-23 04:00,30.5,0,4.3,58,,,10
106,동해,2024-07-23 05:00,29.5,0,2.6,62,,,10
106,동해,2024-07-23 06:00,30,,4,61,0,.02,10
106,동해,2024-07-23 07:00,30.6,0,6.1,57,0,.12,9
106,동해,2024-07-23 08:00,31.5,,7,56,.3,.74,0
106,동해,2024-07-23 09:00,31.2,,4.8,58,.5,1.24,8
106,동해,2024-07-23 10:00,31.6,,2.2,59,.5,1.44,9
106,동해,2024-07-23 11:00,32.2,,1.3,58,.1,1.42,10
106,동해,2024-07-23 12:00,31.9,,2.8,55,.1,1.7,9
106,동해,2024-07-23 13:00,31.5,,2,53,.5,2.01,10
106,동해,2024-07-23 14:00,30.2,0,3.3,59,0,.59,10
106,동해,2024-07-23 15:00,29.4,0,1,66,0,.4,10
106,동해,2024-07-23 16:00,28.9,,2,65,0,.56,10
106,동해,2024-07-23 17:00,30.3,,2.8,60,0,.56,10
106,동해,2024-07-23 18:00,29,,1.2,65,0,.18,10
106,동해,2024-07-23 19:00,27.7,0,1.5,71,0,.1,10
106,동해,2024-07-23 20:00,28.2,,.8,68,0,.01,10
106,동해,2024-07-23 21:00,27.4,0,1.2,76,,,10
106,동해,2024-07-23 22:00,26.5,.2,1.3,78,,,10
106,동해,2024-07-23 23:00,27.2,,1.6,75,,,10
106,동해,2024-07-24 00:00,26.9,0,1.9,76,,,10
106,동해,2024-07-24 01:00,26.7,,1.3,76,,,9
106,동해,2024-07-24 02:00,26,,1.5,76,,,5
106,동해,2024-07-24 03:00,25.6,,1.3,76,,,10
106,동해,2024-07-24 04:00,24.9,,2.4,80,,,10
106,동해,2024-07-24 05:00,24.4,,1.9,84,,,4
106,동해,2024-07-24 06:00,25.3,,1.7,83,0,.08,8
106,동해,2024-07-24 07:00,26.1,,1,78,.3,.4,10
106,동해,2024-07-24 08:00,25.7,0,1.5,83,0,.17,10
106,동해,2024-07-24 09:00,25.9,.6,1.2,85,0,.18,10
106,동해,2024-07-24 10:00,24.7,.6,2.3,91,0,.2,10
106,동해,2024-07-24 11:00,27,.1,.7,82,0,.69,8
106,동해,2024-07-24 12:00,29.7,,2.1,69,1,3.14,7
106,동해,2024-07-24 13:00,29.4,,2.7,63,1,3.15,7
106,동해,2024-07-24 14:00,29.3,,3.2,60,.7,2.09,9
106,동해,2024-07-24 15:00,30.8,,.9,59,0,1.09,10
106,동해,2024-07-24 16:00,29.8,,.9,65,0,1.07,9
106,동해,2024-07-24 17:00,31.2,,1.4,55,.9,1.77,2
106,동해,2024-07-24 18:00,31.3,,.7,60,1,1.11,5
106,동해,2024-07-24 19:00,29.3,,1.3,69,.6,.35,4
106,동해,2024-07-24 20:00,27.2,,1.2,79,0,.05,4
106,동해,2024-07-24 21:00,27.5,,1.9,82,,,4
106,동해,2024-07-24 22:00,27.1,,1.1,83,,,1
106,동해,2024-07-24 23:00,27.2,,1.1,77,,,4
106,동해,2024-07-25 00:00,26.2,,1.7,83,,,1
106,동해,2024-07-25 01:00,26.7,,1.1,79,,,3
106,동해,2024-07-25 02:00,26.6,,1.1,79,,,8
106,동해,2024-07-25 03:00,26.2,,1.4,82,,,7
106,동해,2024-07-25 04:00,25.7,,1.9,82,,,6
106,동해,2024-07-25 05:00,26.1,,1.4,80,,,4
106,동해,2024-07-25 06:00,26.4,,1.8,80,0,.07,7
106,동해,2024-07-25 07:00,28,,1.4,78,.2,.43,8
106,동해,2024-07-25 08:00,28.5,,1.2,79,0,.42,9
106,동해,2024-07-25 09:00,30.9,,2.5,68,.5,1.22,8
106,동해,2024-07-25 10:00,32.5,,2.7,61,1,2.06,8
106,동해,2024-07-25 11:00,34.3,,1.3,54,.8,2.28,8
106,동해,2024-07-25 12:00,34.3,,1.7,52,.6,2.41,9
106,동해,2024-07-25 13:00,35.4,,2,50,.7,2.99,8
106,동해,2024-07-25 14:00,31.8,,2.2,63,.7,2.81,8
106,동해,2024-07-25 15:00,30,,2.9,72,.4,1.78,7
106,동해,2024-07-25 16:00,29.1,,.7,73,.3,1.46,8
106,동해,2024-07-25 17:00,29.2,,1.1,74,.6,1.4,7
106,동해,2024-07-25 18:00,28.2,,1.1,75,.8,1.13,8
106,동해,2024-07-25 19:00,26,,1.5,81,.2,.29,8
106,동해,2024-07-25 20:00,26,,.9,83,0,.03,9
106,동해,2024-07-25 21:00,27.1,,1,85,,,8
106,동해,2024-07-25 22:00,26.9,,1.9,88,,,10
106,동해,2024-07-25 23:00,27.6,,1.1,85,,,10
106,동해,2024-07-26 00:00,26.1,,1,85,,,10
106,동해,2024-07-26 01:00,26.6,,.9,86,,,10
106,동해,2024-07-26 02:00,26.5,,1,86,,,8
106,동해,2024-07-26 03:00,26,,1.1,88,,,8
106,동해,2024-07-26 04:00,25.6,,.7,89,,,9
106,동해,2024-07-26 05:00,25.7,,1.1,90,,,8
106,동해,2024-07-26 06:00,25.3,,.5,91,0,.02,7
106,동해,2024-07-26 07:00,26.8,,.4,87,.2,.31,8
106,동해,2024-07-26 08:00,28.5,,1.3,79,.7,.83,8
106,동해,2024-07-26 09:00,30.9,,1.2,72,1,2,7
106,동해,2024-07-26 10:00,29.2,,1.9,75,1,2.2,7
106,동해,2024-07-26 11:00,29.9,,1.9,74,.7,2.7,7
106,동해,2024-07-26 12:00,29.7,,1.8,71,1,2.94,7
106,동해,2024-07-26 13:00,31,,1.9,68,1,3.39,7
106,동해,2024-07-26 14:00,32.1,,1.3,64,1,3.2,8
106,동해,2024-07-26 15:00,33.1,,2.9,62,1,2.92,6
106,동해,2024-07-26 16:00,31.4,,3.6,67,.9,2.03,7
106,동해,2024-07-26 17:00,30.2,,1,70,.6,1.21,7
106,동해,2024-07-26 18:00,29.5,,1.4,74,.6,.74,6
106,동해,2024-07-26 19:00,29.5,,1.6,74,.1,.18,8
106,동해,2024-07-26 20:00,30.7,,1.8,70,0,.02,8
106,동해,2024-07-26 21:00,31.2,,2.8,61,,,8
106,동해,2024-07-26 22:00,28,,1.3,76,,,9
106,동해,2024-07-26 23:00,26.8,,1.5,82,,,8
106,동해,2024-07-27 00:00,27.2,,.7,81,,,9
106,동해,2024-07-27 01:00,27.4,,1.2,76,,,9
106,동해,2024-07-27 02:00,26,,1.1,82,,,8
106,동해,2024-07-27 03:00,26.5,,1,82,,,10
106,동해,2024-07-27 04:00,26.8,,.9,81,,,7
106,동해,2024-07-27 05:00,26.3,,.8,84,,,10
106,동해,2024-07-27 06:00,25.9,.4,1.5,89,0,.01,9
106,동해,2024-07-27 07:00,26,,1.1,90,0,.16,10
106,동해,2024-07-27 08:00,27.1,,.7,87,0,.2,10
106,동해,2024-07-27 09:00,28.1,,.7,87,0,.37,9
106,동해,2024-07-27 10:00,27.1,,1.5,83,0,.46,10
106,동해,2024-07-27 11:00,29.5,,1.2,75,.1,1.09,10
106,동해,2024-07-27 12:00,27.6,,1.8,80,0,.81,10
106,동해,2024-07-27 13:00,28.1,,1.2,72,.1,1.18,10
106,동해,2024-07-27 14:00,29.3,,1.2,80,0,1.22,10
106,동해,2024-07-27 15:00,29.4,,1.1,74,.4,1.59,8
106,동해,2024-07-27 16:00,29,,1.4,73,.8,1.5,7
106,동해,2024-07-27 17:00,28.3,,1.2,75,.3,.85,7
106,동해,2024-07-27 18:00,28.6,1.1,3.8,83,0,.27,9
106,동해,2024-07-27 19:00,27.3,1.2,1.6,93,0,.03,10
106,동해,2024-07-27 20:00,26.9,.5,1.2,93,0,0,10
106,동해,2024-07-27 21:00,26.5,.1,1.9,94,,,10
106,동해,2024-07-27 22:00,26.3,,1.5,95,,,10
106,동해,2024-07-27 23:00,26.3,,1.4,94,,,10
106,동해,2024-07-28 00:00,26.4,,1.5,93,,,10
106,동해,2024-07-28 01:00,26.2,,1.1,94,,,10
106,동해,2024-07-28 02:00,26.2,,1,91,,,10
106,동해,2024-07-28 03:00,26.1,,.7,92,,,7
106,동해,2024-07-28 04:00,26.2,,1.3,88,,,10
106,동해,2024-07-28 05:00,26.1,,1.6,89,,,7
106,동해,2024-07-28 06:00,26.2,,.9,88,0,.02,10
106,동해,2024-07-28 07:00,27,,1,88,0,.23,8
106,동해,2024-07-28 08:00,28.4,,.9,83,.1,.49,7
106,동해,2024-07-28 09:00,30.9,,1.3,74,1,1.65,7
106,동해,2024-07-28 10:00,30.4,,1.1,73,1,2.2,7
106,동해,2024-07-28 11:00,31.7,,.7,65,1,2.41,8
106,동해,2024-07-28 12:00,32.2,,1.2,66,1,2.72,7
106,동해,2024-07-28 13:00,33,,1.5,65,1,3.35,6
106,동해,2024-07-28 14:00,33.2,,1.2,63,1,3.34,0
106,동해,2024-07-28 15:00,33.7,,1.8,58,1,3,0
106,동해,2024-07-28 16:00,36.1,,2.8,50,1,2.41,5
106,동해,2024-07-28 17:00,34.6,,3.3,48,.9,1.59,7
106,동해,2024-07-28 18:00,32.9,,2.2,56,.4,.63,7
106,동해,2024-07-28 19:00,32.2,,1.7,56,.3,.33,6
106,동해,2024-07-28 20:00,30.3,,1.2,63,0,.04,8
106,동해,2024-07-28 21:00,29,,2.4,68,,,8
106,동해,2024-07-28 22:00,29.8,,1.2,63,,,8
106,동해,2024-07-28 23:00,30,,1.2,63,,,8
106,동해,2024-07-29 00:00,30.1,,.8,60,,,6
106,동해,2024-07-29 01:00,31.1,,3.4,55,,,7
106,동해,2024-07-29 02:00,31,,4.4,54,,,5
106,동해,2024-07-29 03:00,30.5,,3.8,56,,,7
106,동해,2024-07-29 04:00,30.4,,3.2,55,,,6
106,동해,2024-07-29 05:00,30.3,,4,56,,,7
106,동해,2024-07-29 06:00,30,,2.8,58,0,.04,6
106,동해,2024-07-29 07:00,31.1,,3.8,56,.7,.51,6
106,동해,2024-07-29 08:00,32.1,,3.5,53,1,1.29,6
106,동해,2024-07-29 09:00,32.8,,5.7,51,1,1.98,6
106,동해,2024-07-29 10:00,34,,5.3,48,1,2.7,6
106,동해,2024-07-29 11:00,33.7,,3.6,53,.6,2.04,7
106,동해,2024-07-29 12:00,33,,3.7,54,.4,1.99,9
106,동해,2024-07-29 13:00,33.2,,1.8,57,0,1.53,8
106,동해,2024-07-29 14:00,33.6,,4.4,56,.6,1.83,7
106,동해,2024-07-29 15:00,33.9,,4,55,.7,1.75,7
106,동해,2024-07-29 16:00,34.8,,2.6,52,.9,1.96,7
106,동해,2024-07-29 17:00,35.5,,2.1,50,.9,1.93,7
106,동해,2024-07-29 18:00,34.8,,2.4,52,1,1.41,7
106,동해,2024-07-29 19:00,32.5,,1.5,57,.3,.47,7
106,동해,2024-07-29 20:00,31.7,,3,60,0,.05,9
106,동해,2024-07-29 21:00,31.5,,3.6,61,,,9
106,동해,2024-07-29 22:00,30.7,,2.4,64,,,8
106,동해,2024-07-29 23:00,31.4,,1.5,60,,,10
106,동해,2024-07-30 00:00,30.9,,3.3,62,,,8
106,동해,2024-07-30 01:00,30,,1.2,65,,,8
106,동해,2024-07-30 02:00,30.1,,1.4,66,,,8
106,동해,2024-07-30 03:00,28.9,,1.5,71,,,8
106,동해,2024-07-30 04:00,30.2,,1.9,64,,,8
106,동해,2024-07-30 05:00,29.6,,1.3,66,,,9
106,동해,2024-07-30 06:00,29.9,,2.8,64,0,.03,8
106,동해,2024-07-30 07:00,30.6,0,5.4,62,0,.22,9
106,동해,2024-07-30 08:00,30.2,0,4.6,65,.2,.59,9
106,동해,2024-07-30 09:00,32.2,0,1.9,62,.5,1.26,8
106,동해,2024-07-30 10:00,34,,2.9,54,.7,2.17,8
106,동해,2024-07-30 11:00,34.5,,4.5,54,1,3.33,7
106,동해,2024-07-30 12:00,34.6,,4.4,53,1,3.26,0
106,동해,2024-07-30 13:00,35.3,,4.4,52,1,3.33,0
106,동해,2024-07-30 14:00,35.8,,3.9,52,1,3.29,6
106,동해,2024-07-30 15:00,36.2,,2.4,52,.9,2.52,7
106,동해,2024-07-30 16:00,36.3,,2.6,50,1,2.38,0
106,동해,2024-07-30 17:00,36.3,,2.1,47,1,1.99,0
106,동해,2024-07-30 18:00,34.9,,2.7,51,1,1.22,0
106,동해,2024-07-30 19:00,32.3,,1.8,55,.7,.36,0
106,동해,2024-07-30 20:00,30.4,,1.4,63,0,.03,0
106,동해,2024-07-30 21:00,29.6,,1,67,,,0
106,동해,2024-07-30 22:00,29.2,,1.4,67,,,0
106,동해,2024-07-30 23:00,29.1,,1.3,69,,,0
106,동해,2024-07-31 00:00,28.7,,.7,69,,,0
106,동해,2024-07-31 01:00,28.6,,1.2,69,,,0
106,동해,2024-07-31 02:00,28.7,,1.5,68,,,0
106,동해,2024-07-31 03:00,28.3,,.9,70,,,0
106,동해,2024-07-31 04:00,27.6,,1.7,73,,,0
106,동해,2024-07-31 05:00,28.1,,1.6,72,,,0
106,동해,2024-07-31 06:00,29,,2.7,68,0,.02,0
106,동해,2024-07-31 07:00,30.7,,1.9,62,.7,.42,0
106,동해,2024-07-31 08:00,33.1,,1.1,54,1,1.16,0
106,동해,2024-07-31 09:00,34.3,,1.4,54,1,1.86,0
106,동해,2024-07-31 10:00,35,,1.2,54,1,2.46,0
106,동해,2024-07-31 11:00,35.2,,1.6,53,1,2.95,0
106,동해,2024-07-31 12:00,32.2,,3.2,59,1,3.3,0
106,동해,2024-07-31 13:00,32.7,,4.9,55,1,3.37,0
106,동해,2024-07-31 14:00,31.9,,4.7,58,1,3.23,0
106,동해,2024-07-31 15:00,31.5,,3.8,64,1,2.93,0
106,동해,2024-07-31 16:00,31.6,,3.4,61,1,2.42,0
106,동해,2024-07-31 17:00,30.7,,4.1,65,1,1.82,0
106,동해,2024-07-31 18:00,30.2,,2.4,69,1,1.15,0
106,동해,2024-07-31 19:00,29.7,,1.1,70,.7,.39,0
106,동해,2024-07-31 20:00,27.9,,1.2,77,0,.02,0
106,동해,2024-07-31 21:00,27.6,,1.6,80,,,0
106,동해,2024-07-31 22:00,28,,1,77,,,0
106,동해,2024-07-31 23:00,27.2,,1.2,80,,,0
106,동해,2024-08-01 00:00,26.8,,1.3,81,,,0
106,동해,2024-08-01 01:00,26.8,,1.6,81,,,0
106,동해,2024-08-01 02:00,26.8,,1.8,77,,,0
106,동해,2024-08-01 03:00,27.1,,1.7,76,,,0
106,동해,2024-08-01 04:00,27.3,,1.6,75,,,0
106,동해,2024-08-01 05:00,27,,1.2,78,,,0
106,동해,2024-08-01 06:00,26.7,,1.5,79,0,.02,0
106,동해,2024-08-01 07:00,29.7,,1.3,73,.6,.41,0
106,동해,2024-08-01 08:00,31.8,,1.6,61,1,1.16,0
106,동해,2024-08-01 09:00,33.5,,1.5,57,1,1.9,0
106,동해,2024-08-01 10:00,33.9,,1.6,54,1,2.71,4
106,동해,2024-08-01 11:00,34.1,,1.3,53,.9,2.88,4
106,동해,2024-08-01 12:00,34,,2.2,53,.8,2.72,4
106,동해,2024-08-01 13:00,33.8,,1.7,57,.7,2.51,6
106,동해,2024-08-01 14:00,31.5,,2.4,61,.4,1.89,4
106,동해,2024-08-01 15:00,32.9,,3.8,53,.5,1.96,6
106,동해,2024-08-01 16:00,33.7,,3,53,.9,2.29,2
106,동해,2024-08-01 17:00,32.5,,4.5,56,1,1.72,2
106,동해,2024-08-01 18:00,32.5,,3.1,57,1,1.12,2
106,동해,2024-08-01 19:00,30.9,,1.4,65,.6,.37,0
106,동해,2024-08-01 20:00,30,,1.2,70,0,.02,0
106,동해,2024-08-01 21:00,29.2,,.9,74,,,2
106,동해,2024-08-01 22:00,29.1,,1.5,74,,,2
106,동해,2024-08-01 23:00,28.6,,1.7,75,,,0
106,동해,2024-08-02 00:00,28.6,,1.4,75,,,0
106,동해,2024-08-02 01:00,28.2,,2,77,,,2
106,동해,2024-08-02 02:00,28.3,,2,76,,,0
106,동해,2024-08-02 03:00,27.7,,1.3,79,,,0
106,동해,2024-08-02 04:00,28,,1.1,78,,,0
106,동해,2024-08-02 05:00,27.7,,1.5,79,,,2
106,동해,2024-08-02 06:00,27.8,,1,80,0,.03,2
106,동해,2024-08-02 07:00,29.5,,.9,75,.6,.36,2
106,동해,2024-08-02 08:00,32.7,,1.1,63,1,1.11,1
106,동해,2024-08-02 09:00,32.8,,1.3,66,1,1.49,5
106,동해,2024-08-02 10:00,32.9,,1.5,63,1,2.18,5
106,동해,2024-08-02 11:00,36.1,,1.6,57,1,2.83,4
106,동해,2024-08-02 12:00,34.7,,2.2,55,1,3.14,4
106,동해,2024-08-02 13:00,34.8,,2.7,57,.9,3.15,6
106,동해,2024-08-02 14:00,35.1,,2.9,55,1,3.06,4
106,동해,2024-08-02 15:00,32.9,,3,62,.2,1.35,7
106,동해,2024-08-02 16:00,33.3,,1.6,66,.9,2.09,3
106,동해,2024-08-02 17:00,32.5,,1.7,66,.8,1.37,5
106,동해,2024-08-02 18:00,30.4,,1.7,75,.5,.61,5
106,동해,2024-08-02 19:00,29.6,,1.9,80,0,.11,5
106,동해,2024-08-02 20:00,28.8,,.9,85,0,.03,6
106,동해,2024-08-02 21:00,28.5,,.6,86,,,6
106,동해,2024-08-02 22:00,28.4,,1.9,85,,,5
106,동해,2024-08-02 23:00,28.3,,1.4,85,,,5
106,동해,2024-08-03 00:00,28.4,,.8,82,,,6
106,동해,2024-08-03 01:00,28.2,,1.1,82,,,6
106,동해,2024-08-03 02:00,28.7,,1.7,76,,,6
106,동해,2024-08-03 03:00,28.8,,1.6,74,,,8
106,동해,2024-08-03 04:00,28.7,,2,72,,,6
106,동해,2024-08-03 05:00,28.2,,1.8,75,,,5
106,동해,2024-08-03 06:00,28.4,,1.7,73,0,.04,7
106,동해,2024-08-03 07:00,30.3,,1,72,.3,.36,8
106,동해,2024-08-03 08:00,32.7,,1.4,60,1,1.1,5
106,동해,2024-08-03 09:00,33,,1.8,58,1,1.41,5
106,동해,2024-08-03 10:00,35.2,,3.2,50,1,2.28,0
106,동해,2024-08-03 11:00,36.1,,4.1,47,1,2.91,2
106,동해,2024-08-03 12:00,35.6,,1.8,55,1,3.24,4
106,동해,2024-08-03 13:00,33.1,,2,64,.9,3.27,4
106,동해,2024-08-03 14:00,33.2,,2.6,58,.9,2.98,4
106,동해,2024-08-03 15:00,34,,1.9,56,1,2.74,4
106,동해,2024-08-03 16:00,34.3,,2.3,52,1,2.3,4
106,동해,2024-08-03 17:00,33,,2.5,57,1,1.69,3
106,동해,2024-08-03 18:00,32.3,,1.9,58,1,.98,3
106,동해,2024-08-03 19:00,31.4,,.9,60,.5,.37,3
106,동해,2024-08-03 20:00,30.2,,.7,67,0,.02,1
106,동해,2024-08-03 21:00,28.6,,1.4,79,,,1
106,동해,2024-08-03 22:00,28.1,,.7,78,,,1
106,동해,2024-08-03 23:00,27.8,,1,76,,,1
106,동해,2024-08-04 00:00,27.1,,1.6,79,,,1
106,동해,2024-08-04 01:00,26.9,,1.4,79,,,2
106,동해,2024-08-04 02:00,26.4,,1.7,81,,,2
106,동해,2024-08-04 03:00,26.2,,1.6,83,,,2
106,동해,2024-08-04 04:00,26.5,,.6,81,,,1
