날짜,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-05-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2893,67977,175727,341331,504764,635656,505487,438234,430279,104135,58576,48452,42666,17356,0,0,0,0,0
2025-05-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,72316,154756,276969,408584,560447,298664,200315,212608,321082,244427,158372,126553,64361,1446,0,0,0,0
2025-05-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,6508,52791,148971,315297,465714,587204,668198,696401,707248,684107,606006,470776,273354,66531,2169,0,0,0,0
2025-05-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,13017,79547,114982,130168,227795,322528,584312,655181,674706,643611,460652,203207,130168,44836,0,0,0,0,0
2025-05-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7232,52791,150417,312404,462098,592266,679045,715203,702909,651565,542368,302280,225625,46282,1446,0,0,0,0
2025-05-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,9401,26034,169219,243704,540199,622639,553216,442573,491747,287094,213332,47728,2169,0,0,0,0
2025-05-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7232,67977,171388,250936,310235,326144,449804,397014,334822,188744,70869,44113,23864,3616,0,0,0,0,0
2025-05-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,9401,68700,154033,325421,419432,595882,611792,722435,684831,650842,585758,384720,239365,91118,3616,0,0,0,0
2025-05-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,5785,62192,163434,291433,435341,516335,525736,669644,739067,701463,478007,491747,300111,90395,5062,0,0,0,0
2025-05-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2169,15909,77378,203207,479454,557555,330483,483069,741960,705802,571295,423771,256721,71593,2169,0,0,0,0
2025-05-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,8678,65807,151140,303726,441126,556832,634209,667475,654458,630594,543815,415093,232134,69423,4339,0,0,0,0
2025-05-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10847,58576,156202,292879,407138,544538,664582,687723,466437,194529,227795,230687,161264,58576,3616,0,0,0,0
2025-05-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,2893,7232,39051,126553,253105,436787,650119,746299,687000,605283,471499,279862,83886,5785,0,0,0,0
2025-05-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10124,75208,182236,308065,357963,255275,220563,360133,391952,281308,289986,139569,75932,15909,0,0,0,0,0
2025-05-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,14463,60022,75932,117152,159818,204654,159095,99796,60022,77378,42666,39774,14463,723,0,0,0,0
2025-05-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10124,57853,169219,329037,475838,595159,679768,731836,731113,644334,573464,476561,291433,88225,2169,0,0,0,0
2025-05-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,16633,62915,163434,316743,501872,596605,700740,714480,717373,626255,562617,488855,288540,88948,5785,0,0,0,0
2025-05-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,60022,159095,312404,463544,576357,603837,584312,580696,623362,548877,408584,232857,75932,5785,0,0,0,0
2025-05-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10124,65807,122937,211162,255998,369534,574911,654458,176451,58576,33988,79547,67254,29649,1446,0,0,0,0
2025-05-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,1446,11571,53514,133784,344223,533691,653012,697847,707972,681938,583588,375319,89672,26034,2169,0,0,0,0
2025-05-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,47005,138123,324698,451974,550323,646503,687723,666752,628424,529352,433172,283478,85333,5785,0,0,0,0
2025-05-31,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,15186,84609,193083,318189,455589,556832,635656,671814,666752,513442,514165,336268,224902,70869,5785,0,0,0,0
2025-06-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,15186,71593,159095,318913,446188,545984,577803,464991,444742,582142,595882,457759,214055,71593,4339,0,0,0,0
2025-06-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,3616,29649,65084,110643,142462,139569,282032,183682,269738,164157,148971,91118,61468,25311,2893,0,0,0,0
2025-06-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,18079,109920,214778,302280,473668,657351,416539,575634,397014,579249,337715,274077,99073,7232,0,0,0,0
2025-06-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,11571,54237,162711,321082,460652,577080,650842,684107,386889,329760,280585,465714,120767,33988,6508,0,0,0,0
2025-06-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10124,54237,164157,323975,464991,588651,674706,709418,714480,672537,566956,287094,211885,94011,5062,0,0,0,0
2025-06-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,18802,87502,172835,287817,452697,562617,643611,684107,663859,606006,506211,363025,262506,114259,14463,0,0,0,0
2025-06-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,18079,94734,184405,303003,434618,549600,604560,538753,401353,247320,205377,270461,228518,76655,13740,0,0,0,0
2025-06-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,17356,75208,180066,299387,443296,553939,643611,680492,670367,573464,509103,421601,279139,81717,5785,0,0,0,0
2025-06-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10847,65084,152586,217671,360856,511996,665305,695678,694955,655904,566956,449804,302280,116428,9401,0,0,0,0
2025-06-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,20248,88948,160541,261060,344946,510549,588651,470053,487408,559724,386166,245874,189467,117152,11571,0,0,0,0
2025-06-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,54237,157648,314574,453420,568402,647226,689169,702909,651565,592989,469329,287817,125829,12294,0,0,0,0
2025-06-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,14463,62915,156202,311681,447635,532967,623362,591543,595159,646503,587927,305173,216224,58576,5062,0,0,0,0
2025-06-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,9401,70869,136677,263229,251659,440403,621193,650119,504041,571295,491747,334099,109197,15186,0,0,0,0,0
2025-06-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,723,10847,20248,64361,86779,436064,567679,605283,710141,670367,601667,478731,316020,113536,10847,0,0,0,0
2025-06-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,5785,46282,114982,243704,381827,502595,598052,495363,313851,207546,143185,117875,50621,26034,3616,0,0,0,0
2025-06-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,3616,40497,112813,91118,86779,97626,107751,264676,608899,516335,338438,195976,80271,10124,0,0,0,0
2025-06-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,9401,62192,125829,114982,297218,495363,585035,572741,608176,564786,457759,339884,271184,91841,11571,0,0,0,0
2025-06-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,54960,160541,314574,459205,559724,636379,676153,667475,650842,582142,462821,300111,112813,12294,0,0,0,0
2025-06-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,7955,64361,168496,244427,304449,553939,614684,660966,666028,608899,465714,206823,204654,70869,8678,0,0,0,0
2025-06-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,2169,22418,40497,61468,59299,72316,75208,101242,58576,52791,37604,15186,5785,0,0,0,0,0
2025-06-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,1446,5062,31096,74485,154033,128722,148247,94011,112813,95457,101242,80994,44836,26757,9401,0,0,0,0
2025-06-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,10124,52067,158372,295048,451251,568402,646503,655181,707248,672537,600944,470053,318913,125829,12294,0,0,0,0
2025-06-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,9401,52067,151863,266845,440403,528628,614684,692785,702186,672537,608176,501872,343500,132338,13017,0,0,0,0
2025-06-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,18802,77378,169219,301557,287817,348562,347839,240812,416539,297941,162711,133784,34712,21695,723,0,0,0,0
2025-06-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,11571,58576,96903,208993,206100,332653,376042,260337,128722,99796,78824,70146,48452,7955,0,0,0,0
2025-06-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,8678,61468,159818,293602,407861,478731,327591,367364,307342,423047,372426,228518,198145,130892,11571,0,0,0,0
2025-06-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,5785,36158,81717,185128,431725,604560,591543,584312,375319,332653,282755,116428,162711,80271,11571,0,0,0,0
2025-06-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,4339,29649,106304,179343,283478,352178,395567,318913,410754,530075,265399,138123,86056,23141,2893,0,0,0,0
2025-06-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,6508,44836,138846,285647,424494,542368,615407,608899,543092,619023,511273,464267,300111,98349,7955,0,0,0,0
2025-06-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,9401,41943,126553,290709,438957,553216,632763,670367,657351,684831,579249,276969,178620,56406,3616,0,0,0,0
